[CryoJet 1]
	Time [s]	Temp T[k]	TSet	Shield flow	Sample flow	Heater pow[R5]	Heater pow[R6]	Run	Frame
Wed May 10 14:37:27 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 67
Wed May 10 14:37:37 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 67
Wed May 10 14:37:48 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 67
Wed May 10 14:37:59 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 67
Wed May 10 14:38:09 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 67
Wed May 10 14:38:20 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 67
Wed May 10 14:38:30 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 67
Wed May 10 14:38:41 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 67
Wed May 10 14:38:52 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 67
Wed May 10 14:39:02 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 68
Wed May 10 14:39:13 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 68
Wed May 10 14:39:24 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 68
Wed May 10 14:39:34 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:39:45 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:39:55 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:40:06 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:40:17 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:40:27 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 68
Wed May 10 14:40:38 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:40:49 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:40:59 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 68
Wed May 10 14:41:10 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 68
Wed May 10 14:41:20 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 68
Wed May 10 14:41:31 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 68
Wed May 10 14:41:42 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 68
Wed May 10 14:41:52 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 68
Wed May 10 14:42:03 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:42:14 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:42:24 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 68
Wed May 10 14:42:35 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 68
Wed May 10 14:42:46 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 68
Wed May 10 14:42:56 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 68
Wed May 10 14:43:07 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 68
Wed May 10 14:43:17 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 68
Wed May 10 14:43:28 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 68
Wed May 10 14:43:39 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 68
Wed May 10 14:43:49 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:00 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:11 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:21 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:32 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:43 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:44:53 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:45:04 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 68
Wed May 10 14:45:14 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 68
Wed May 10 14:45:25 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 69
Wed May 10 14:45:36 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 69
Wed May 10 14:45:46 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:45:57 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 69
Wed May 10 14:46:08 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:46:18 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:46:29 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:46:39 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:46:50 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:47:01 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:47:11 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 69
Wed May 10 14:47:22 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:47:33 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:47:43 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:47:54 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 69
Wed May 10 14:48:04 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 69
Wed May 10 14:48:15 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 69
Wed May 10 14:48:26 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 69
Wed May 10 14:48:36 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 69
Wed May 10 14:48:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 69
Wed May 10 14:48:58 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 69
Wed May 10 14:49:08 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 10	 70
Wed May 10 14:49:19 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 10	 70
Wed May 10 14:49:29 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 70
Wed May 10 14:49:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 70
Wed May 10 14:49:51 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 70
Wed May 10 14:50:01 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 70
Wed May 10 14:50:12 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 70
Wed May 10 14:50:23 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 70
Wed May 10 14:50:33 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 70
Wed May 10 14:50:44 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 70
Wed May 10 14:50:54 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 70
Wed May 10 14:51:05 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 70
Wed May 10 14:51:16 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 71
Wed May 10 14:51:26 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 71
Wed May 10 14:51:37 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 71
Wed May 10 14:51:48 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 71
Wed May 10 14:51:58 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 71
Wed May 10 14:52:09 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 71
Wed May 10 14:52:19 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 71
Wed May 10 14:52:30 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 71
Wed May 10 14:52:41 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 71
Wed May 10 14:52:51 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 71
Wed May 10 14:53:02 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 71
Wed May 10 14:53:13 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 71
Wed May 10 14:53:23 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 72
Wed May 10 14:53:34 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 72
Wed May 10 14:53:44 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 72
Wed May 10 14:53:55 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 72
Wed May 10 14:54:06 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 72
Wed May 10 14:54:16 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 72
Wed May 10 14:54:27 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 72
Wed May 10 14:54:38 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 72
Wed May 10 14:54:48 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 72
Wed May 10 14:54:59 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 72
Wed May 10 14:55:09 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 72
Wed May 10 14:55:20 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 72
Wed May 10 14:55:31 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 73
Wed May 10 14:55:41 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 73
Wed May 10 14:55:52 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 73
Wed May 10 14:56:03 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 73
Wed May 10 14:56:13 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 73
Wed May 10 14:56:24 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 73
Wed May 10 14:56:35 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 73
Wed May 10 14:56:45 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 73
Wed May 10 14:56:56 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 73
Wed May 10 14:57:06 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 73
Wed May 10 14:57:17 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 73
Wed May 10 14:57:28 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 73
Wed May 10 14:57:38 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 73
Wed May 10 14:57:49 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 74
Wed May 10 14:58:00 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 74
Wed May 10 14:58:10 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 74
Wed May 10 14:58:21 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 74
Wed May 10 14:58:31 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 74
Wed May 10 14:58:42 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 74
Wed May 10 14:58:53 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 74
Wed May 10 14:59:03 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 74
Wed May 10 14:59:14 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 74
Wed May 10 14:59:25 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 74
Wed May 10 14:59:35 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 74
Wed May 10 14:59:46 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 74
Wed May 10 14:59:56 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 75
Wed May 10 15:00:07 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 75
Wed May 10 15:00:18 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 75
Wed May 10 15:00:28 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 75
Wed May 10 15:00:39 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 75
Wed May 10 15:00:50 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 75
Wed May 10 15:01:00 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 75
Wed May 10 15:01:11 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 75
Wed May 10 15:01:22 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 75
Wed May 10 15:01:32 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 75
Wed May 10 15:01:43 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 75
Wed May 10 15:01:53 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 75
Wed May 10 15:02:04 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 76
Wed May 10 15:02:15 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 76
Wed May 10 15:02:25 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 76
Wed May 10 15:02:36 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 76
Wed May 10 15:02:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 76
Wed May 10 15:02:57 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 76
Wed May 10 15:03:08 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 76
Wed May 10 15:03:19 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 76
Wed May 10 15:03:29 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 76
Wed May 10 15:03:40 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 76
Wed May 10 15:03:50 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 76
Wed May 10 15:04:01 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 76
Wed May 10 15:04:12 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 77
Wed May 10 15:04:22 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 77
Wed May 10 15:04:33 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 77
Wed May 10 15:04:44 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 77
Wed May 10 15:04:54 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 77
Wed May 10 15:05:05 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 77
Wed May 10 15:05:15 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 77
Wed May 10 15:05:26 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 77
Wed May 10 15:05:37 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 77
Wed May 10 15:05:47 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 77
Wed May 10 15:05:58 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 77
Wed May 10 15:06:09 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 77
Wed May 10 15:06:19 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 77
Wed May 10 15:06:30 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 78
Wed May 10 15:06:40 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 78
Wed May 10 15:06:51 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 78
Wed May 10 15:07:02 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 78
Wed May 10 15:07:12 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 78
Wed May 10 15:07:23 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 78
Wed May 10 15:07:34 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 78
Wed May 10 15:07:44 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 78
Wed May 10 15:07:55 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 78
Wed May 10 15:08:06 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 78
Wed May 10 15:08:16 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 78
Wed May 10 15:08:27 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 78
Wed May 10 15:08:37 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 79
Wed May 10 15:08:48 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 79
Wed May 10 15:08:59 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 79
Wed May 10 15:09:09 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 79
Wed May 10 15:09:20 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 79
Wed May 10 15:09:31 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 79
Wed May 10 15:09:41 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 79
Wed May 10 15:09:52 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 79
Wed May 10 15:10:02 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 79
Wed May 10 15:10:13 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 79
Wed May 10 15:10:24 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 79
Wed May 10 15:10:34 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 79
Wed May 10 15:10:45 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 80
Wed May 10 15:10:56 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 80
Wed May 10 15:11:06 2017	 173.00	 173.00	   3.00	   3.00	  22.20	  10.70	 10	 80
Wed May 10 15:11:17 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 80
Wed May 10 15:11:27 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 80
Wed May 10 15:11:38 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 80
Wed May 10 15:11:49 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 80
Wed May 10 15:11:59 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 80
Wed May 10 15:12:10 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 80
Wed May 10 15:12:21 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 80
Wed May 10 15:12:31 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 80
Wed May 10 15:12:42 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 80
Wed May 10 15:12:52 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 81
Wed May 10 15:13:03 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 81
Wed May 10 15:13:14 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:13:24 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:13:35 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:13:46 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:13:56 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:14:07 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 81
Wed May 10 15:14:18 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 81
Wed May 10 15:14:28 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.30	 10	 81
Wed May 10 15:14:39 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 81
Wed May 10 15:14:49 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 81
Wed May 10 15:15:00 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 81
Wed May 10 15:15:11 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 82
Wed May 10 15:15:21 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 82
Wed May 10 15:15:32 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 82
Wed May 10 15:15:43 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 82
Wed May 10 15:15:53 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 82
Wed May 10 15:16:04 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 82
Wed May 10 15:16:14 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 82
Wed May 10 15:16:25 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 82
Wed May 10 15:16:36 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 82
Wed May 10 15:16:46 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 82
Wed May 10 15:16:57 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 82
Wed May 10 15:17:08 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 82
Wed May 10 15:17:18 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 83
Wed May 10 15:17:29 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 83
Wed May 10 15:17:39 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 83
Wed May 10 15:17:50 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 83
Wed May 10 15:18:01 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 83
Wed May 10 15:18:11 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 83
Wed May 10 15:18:22 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 83
Wed May 10 15:18:33 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 83
Wed May 10 15:18:43 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 83
Wed May 10 15:18:54 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 83
Wed May 10 15:19:05 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 83
Wed May 10 15:19:15 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 83
Wed May 10 15:19:26 2017	 173.00	 173.00	   3.00	   3.00	  22.10	  10.60	 10	 84
Wed May 10 15:19:36 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 84
Wed May 10 15:19:47 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 84
Wed May 10 15:19:58 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 84
Wed May 10 15:20:08 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 84
Wed May 10 15:20:19 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 84
Wed May 10 15:20:30 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.50	 10	 84
Wed May 10 15:20:40 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 84
Wed May 10 15:20:51 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 84
Wed May 10 15:21:01 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 84
Wed May 10 15:21:12 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 84
Wed May 10 15:21:23 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 84
Wed May 10 15:21:33 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 85
Wed May 10 15:21:44 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 10	 85
Wed May 10 15:21:55 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 10	 85
Wed May 10 15:22:05 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 10	 85
Wed May 10 15:22:16 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 85
Wed May 10 15:22:26 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 10	 85
Wed May 10 15:22:37 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 10	 85
Wed May 10 15:22:48 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 85
Wed May 10 15:22:58 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 85
Wed May 10 15:23:09 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 10	 85
Wed May 10 15:23:20 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 10	 85
Wed May 10 15:23:30 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 85
Wed May 10 15:23:41 2017	 173.00	 173.00	   3.00	   3.00	  21.80	  10.40	 10	 85
Wed May 10 15:23:51 2017	 173.00	 173.00	   3.00	   3.00	  21.90	  10.50	 10	 86
Wed May 10 15:24:02 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 86
Wed May 10 15:24:13 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 86
Wed May 10 15:24:23 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.50	 10	 86
Wed May 10 15:24:34 2017	 173.00	 173.00	   3.00	   3.00	  22.00	  10.60	 10	 86
