[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Tue May 09 19:12:56 2017	 -40.05	  18.36	  43.37	        0	 -40.00	        0
Tue May 09 19:13:07 2017	 -40.05	  18.31	  43.20	        0	 -40.00	        0
Tue May 09 19:13:18 2017	 -40.05	  18.25	  43.16	        0	 -40.00	        0
Tue May 09 19:13:28 2017	 -40.06	  18.16	  42.91	        0	 -40.00	        0
Tue May 09 19:13:39 2017	 -40.06	  18.11	  42.81	        0	 -40.00	        0
Tue May 09 19:13:50 2017	 -40.05	  18.05	  42.78	        0	 -40.00	        0
Tue May 09 19:14:00 2017	 -40.05	  17.99	  42.76	        0	 -40.00	        0
Tue May 09 19:14:11 2017	 -40.04	  17.90	  42.71	        0	 -40.00	        0
Tue May 09 19:14:21 2017	 -40.03	  17.85	  42.74	        0	 -40.00	        0
Tue May 09 19:14:32 2017	 -40.02	  17.79	  42.83	        0	 -40.00	        0
Tue May 09 19:14:43 2017	 -40.01	  17.73	  42.95	        0	 -40.00	        0
Tue May 09 19:14:53 2017	 -40.01	  17.67	  42.94	        0	 -40.00	        0
Tue May 09 19:15:04 2017	 -40.01	  17.62	  42.88	        0	 -40.00	        0
Tue May 09 19:15:15 2017	 -40.01	  17.56	  42.90	        0	 -40.00	        0
Tue May 09 19:15:25 2017	 -40.01	  17.50	  42.82	        0	 -40.00	        0
Tue May 09 19:15:36 2017	 -40.01	  17.44	  42.81	        0	 -40.00	        0
Tue May 09 19:15:47 2017	 -40.04	  17.36	  42.52	        0	 -40.00	        0
Tue May 09 19:15:57 2017	 -40.05	  17.33	  42.29	        0	 -40.00	        0
Tue May 09 19:16:08 2017	 -40.06	  17.24	  42.06	        0	 -40.00	        0
Tue May 09 19:16:19 2017	 -40.07	  17.18	  41.90	        0	 -40.00	        0
Tue May 09 19:16:29 2017	 -40.06	  17.13	  41.81	        0	 -40.00	        0
Tue May 09 19:16:40 2017	 -40.07	  17.04	  41.66	        0	 -40.00	        0
Tue May 09 19:16:51 2017	 -40.07	  16.98	  41.55	        0	 -40.00	        0
Tue May 09 19:17:01 2017	 -40.07	  16.93	  41.40	        0	 -40.00	        0
Tue May 09 19:17:12 2017	 -40.06	  16.93	  41.34	        0	 -40.00	        0
Tue May 09 19:17:22 2017	 -40.06	  16.95	  41.23	        0	 -40.00	        0
Tue May 09 19:17:33 2017	 -40.06	  16.98	  41.12	        0	 -40.00	        0
Tue May 09 19:17:44 2017	 -40.05	  16.98	  41.17	        0	 -40.00	        0
Tue May 09 19:17:54 2017	 -40.04	  17.01	  41.18	        0	 -40.00	        0
Tue May 09 19:18:05 2017	 -40.04	  17.04	  41.12	        0	 -40.00	        0
Tue May 09 19:18:16 2017	 -40.03	  17.07	  41.10	        0	 -40.00	        0
Tue May 09 19:18:26 2017	 -40.02	  17.10	  41.15	        0	 -40.00	        0
Tue May 09 19:18:37 2017	 -40.02	  17.13	  41.11	        0	 -40.00	        0
Tue May 09 19:18:48 2017	 -40.01	  17.13	  41.24	        0	 -40.00	        0
Tue May 09 19:18:58 2017	 -40.00	  17.16	  41.31	        0	 -40.00	        0
Tue May 09 19:19:09 2017	 -39.99	  17.16	  41.44	        0	 -40.00	        0
Tue May 09 19:19:19 2017	 -39.99	  17.18	  41.48	        0	 -40.00	        0
Tue May 09 19:19:30 2017	 -39.98	  17.21	  41.57	        0	 -40.00	        0
Tue May 09 19:19:41 2017	 -39.98	  17.24	  41.60	        0	 -40.00	        0
Tue May 09 19:19:51 2017	 -39.98	  17.24	  41.67	        0	 -40.00	        0
Tue May 09 19:20:02 2017	 -39.98	  17.27	  41.71	        0	 -40.00	        0
Tue May 09 19:20:13 2017	 -39.98	  17.30	  41.75	        0	 -40.00	        0
Tue May 09 19:20:23 2017	 -39.98	  17.30	  41.79	        0	 -40.00	        0
Tue May 09 19:20:34 2017	 -39.98	  17.30	  41.78	        0	 -40.00	        0
Tue May 09 19:20:45 2017	 -39.99	  17.33	  41.69	        0	 -40.00	        0
Tue May 09 19:20:55 2017	 -40.00	  17.36	  41.67	        0	 -40.00	        0
Tue May 09 19:21:06 2017	 -40.00	  17.36	  41.67	        0	 -40.00	        0
Tue May 09 19:21:17 2017	 -40.00	  17.36	  41.68	        0	 -40.00	        0
Tue May 09 19:21:27 2017	 -39.98	  17.39	  41.85	        0	 -40.00	        0
Tue May 09 19:21:38 2017	 -39.98	  17.42	  41.93	        0	 -40.00	        0
Tue May 09 19:21:49 2017	 -39.98	  17.42	  41.94	        0	 -40.00	        0
Tue May 09 19:21:59 2017	 -39.98	  17.44	  42.00	        0	 -40.00	        0
Tue May 09 19:22:10 2017	 -39.98	  17.44	  42.03	        0	 -40.00	        0
Tue May 09 19:22:21 2017	 -39.98	  17.47	  42.08	        0	 -40.00	        0
Tue May 09 19:22:31 2017	 -39.98	  17.50	  42.05	        0	 -40.00	        0
Tue May 09 19:22:42 2017	 -39.98	  17.53	  42.08	        0	 -40.00	        0
Tue May 09 19:22:52 2017	 -39.99	  17.53	  42.08	        0	 -40.00	        0
Tue May 09 19:23:03 2017	 -39.99	  17.56	  42.09	        0	 -40.00	        0
Tue May 09 19:23:14 2017	 -39.99	  17.56	  42.11	        0	 -40.00	        0
Tue May 09 19:23:24 2017	 -40.00	  17.59	  42.02	        0	 -40.00	        0
Tue May 09 19:23:35 2017	 -40.00	  17.62	  41.96	        0	 -40.00	        0
Tue May 09 19:23:46 2017	 -39.99	  17.62	  42.12	        0	 -40.00	        0
Tue May 09 19:23:56 2017	 -39.99	  17.62	  42.16	        0	 -40.00	        0
Tue May 09 19:24:07 2017	 -39.99	  17.65	  42.12	        0	 -40.00	        0
Tue May 09 19:24:18 2017	 -40.00	  17.67	  42.09	        0	 -40.00	        0
Tue May 09 19:24:28 2017	 -40.01	  17.70	  42.00	        0	 -40.00	        0
Tue May 09 19:24:39 2017	 -40.00	  17.70	  42.03	        0	 -40.00	        0
Tue May 09 19:24:49 2017	 -39.98	  17.70	  42.23	        0	 -40.00	        0
Tue May 09 19:25:00 2017	 -39.99	  17.73	  42.23	        0	 -40.00	        0
Tue May 09 19:25:11 2017	 -39.99	  17.76	  42.25	        0	 -40.00	        0
Tue May 09 19:25:21 2017	 -39.98	  17.76	  42.36	        0	 -40.00	        0
Tue May 09 19:25:32 2017	 -39.98	  17.76	  42.40	        0	 -40.00	        0
Tue May 09 19:25:43 2017	 -39.98	  17.79	  42.43	        0	 -40.00	        0
Tue May 09 19:25:53 2017	 -39.98	  17.82	  42.42	        0	 -40.00	        0
Tue May 09 19:26:04 2017	 -39.99	  17.85	  42.43	        0	 -40.00	        0
Tue May 09 19:26:15 2017	 -39.99	  17.88	  42.35	        0	 -40.00	        0
Tue May 09 19:26:25 2017	 -40.00	  17.88	  42.34	        0	 -40.00	        0
Tue May 09 19:26:36 2017	 -39.99	  17.88	  42.36	        0	 -40.00	        0
Tue May 09 19:26:47 2017	 -40.00	  17.90	  42.34	        0	 -40.00	        0
Tue May 09 19:26:57 2017	 -40.00	  17.93	  42.34	        0	 -40.00	        0
Tue May 09 19:27:08 2017	 -39.99	  17.93	  42.45	        0	 -40.00	        0
Tue May 09 19:27:18 2017	 -39.98	  17.96	  42.55	        0	 -40.00	        0
Tue May 09 19:27:29 2017	 -39.98	  17.99	  42.54	        0	 -40.00	        0
Tue May 09 19:27:40 2017	 -39.98	  17.99	  42.64	        0	 -40.00	        0
Tue May 09 19:27:50 2017	 -39.98	  17.99	  42.66	        0	 -40.00	        0
Tue May 09 19:28:01 2017	 -39.98	  18.02	  42.70	        0	 -40.00	        0
Tue May 09 19:28:12 2017	 -39.98	  18.05	  42.75	        0	 -40.00	        0
Tue May 09 19:28:22 2017	 -39.99	  18.08	  42.70	        0	 -40.00	        0
Tue May 09 19:28:33 2017	 -39.99	  18.08	  42.70	        0	 -40.00	        0
Tue May 09 19:28:44 2017	 -39.99	  18.11	  42.74	        0	 -40.00	        0
Tue May 09 19:28:54 2017	 -39.99	  18.11	  42.68	        0	 -40.00	        0
Tue May 09 19:29:05 2017	 -40.01	  18.11	  42.56	        0	 -40.00	        0
Tue May 09 19:29:16 2017	 -40.00	  18.13	  42.59	        0	 -40.00	        0
Tue May 09 19:29:26 2017	 -39.99	  18.16	  42.72	        0	 -40.00	        0
Tue May 09 19:29:37 2017	 -39.99	  18.16	  42.72	        0	 -40.00	        0
Tue May 09 19:29:47 2017	 -39.98	  18.19	  42.86	        0	 -40.00	        0
Tue May 09 19:29:58 2017	 -39.98	  18.22	  42.92	        0	 -40.00	        0
Tue May 09 19:30:09 2017	 -39.98	  18.22	  42.95	        0	 -40.00	        0
Tue May 09 19:30:19 2017	 -39.99	  18.25	  42.89	        0	 -40.00	        0
Tue May 09 19:30:30 2017	 -39.99	  18.25	  42.84	        0	 -40.00	        0
Tue May 09 19:30:41 2017	 -39.98	  18.28	  43.00	        0	 -40.00	        0
Tue May 09 19:30:51 2017	 -39.99	  18.31	  42.97	        0	 -40.00	        0
Tue May 09 19:31:02 2017	 -39.99	  18.31	  42.98	        0	 -40.00	        0
Tue May 09 19:31:13 2017	 -39.99	  18.34	  43.03	        0	 -40.00	        0
Tue May 09 19:31:23 2017	 -39.99	  18.34	  43.06	        0	 -40.00	        0
Tue May 09 19:31:34 2017	 -39.99	  18.36	  43.05	        0	 -40.00	        0
Tue May 09 19:31:45 2017	 -39.98	  18.36	  43.11	        0	 -40.00	        0
Tue May 09 19:31:55 2017	 -39.98	  18.39	  43.20	        0	 -40.00	        0
Tue May 09 19:32:06 2017	 -39.99	  18.42	  43.16	        0	 -40.00	        0
Tue May 09 19:32:17 2017	 -40.00	  18.42	  43.03	        0	 -40.00	        0
Tue May 09 19:32:27 2017	 -40.00	  18.45	  43.00	        0	 -40.00	        0
Tue May 09 19:32:38 2017	 -40.00	  18.45	  43.04	        0	 -40.00	        0
Tue May 09 19:32:48 2017	 -40.00	  18.45	  43.06	        0	 -40.00	        0
Tue May 09 19:32:59 2017	 -39.99	  18.48	  43.21	        0	 -40.00	        0
Tue May 09 19:33:10 2017	 -39.98	  18.51	  43.30	        0	 -40.00	        0
Tue May 09 19:33:20 2017	 -39.99	  18.54	  43.25	        0	 -40.00	        0
Tue May 09 19:33:31 2017	 -40.00	  18.54	  43.16	        0	 -40.00	        0
Tue May 09 19:33:42 2017	 -40.00	  18.57	  43.17	        0	 -40.00	        0
Tue May 09 19:33:52 2017	 -39.99	  18.57	  43.27	        0	 -40.00	        0
Tue May 09 19:34:03 2017	 -39.98	  18.60	  43.41	        0	 -40.00	        0
Tue May 09 19:34:14 2017	 -39.98	  18.60	  43.45	        0	 -40.00	        0
Tue May 09 19:34:24 2017	 -39.98	  18.62	  43.46	        0	 -40.00	        0
Tue May 09 19:34:35 2017	 -39.98	  18.65	  43.46	        0	 -40.00	        0
Tue May 09 19:34:45 2017	 -40.00	  18.62	  43.35	        0	 -40.00	        0
Tue May 09 19:34:56 2017	 -39.99	  18.68	  43.40	        0	 -40.00	        0
Tue May 09 19:35:07 2017	 -40.00	  18.68	  43.35	        0	 -40.00	        0
Tue May 09 19:35:17 2017	 -39.99	  18.71	  43.43	        0	 -40.00	        0
Tue May 09 19:35:28 2017	 -39.98	  18.71	  43.52	        0	 -40.00	        0
Tue May 09 19:35:39 2017	 -39.99	  18.74	  43.53	        0	 -40.00	        0
Tue May 09 19:35:49 2017	 -39.99	  18.74	  43.56	        0	 -40.00	        0
Tue May 09 19:36:00 2017	 -39.99	  18.77	  43.53	        0	 -40.00	        0
Tue May 09 19:36:11 2017	 -39.99	  18.77	  43.54	        0	 -40.00	        0
Tue May 09 19:36:21 2017	 -39.98	  18.80	  43.64	        0	 -40.00	        0
Tue May 09 19:36:32 2017	 -39.98	  18.83	  43.68	        0	 -40.00	        0
Tue May 09 19:36:42 2017	 -39.98	  18.83	  43.69	        0	 -40.00	        0
Tue May 09 19:36:53 2017	 -39.99	  18.85	  43.69	        0	 -40.00	        0
Tue May 09 19:37:04 2017	 -39.98	  18.88	  43.74	        0	 -40.00	        0
Tue May 09 19:37:14 2017	 -40.00	  18.88	  43.60	        0	 -40.00	        0
Tue May 09 19:37:25 2017	 -40.00	  18.88	  43.60	        0	 -40.00	        0
Tue May 09 19:37:36 2017	 -39.99	  18.91	  43.74	        0	 -40.00	        0
Tue May 09 19:37:46 2017	 -39.99	  18.94	  43.73	        0	 -40.00	        0
Tue May 09 19:37:57 2017	 -39.98	  18.94	  43.88	        0	 -40.00	        0
Tue May 09 19:38:08 2017	 -39.98	  18.97	  43.92	        0	 -40.00	        0
Tue May 09 19:38:18 2017	 -39.98	  18.97	  43.93	        0	 -40.00	        0
Tue May 09 19:38:29 2017	 -39.98	  19.00	  44.00	        0	 -40.00	        0
Tue May 09 19:38:39 2017	 -39.98	  19.00	  44.01	        0	 -40.00	        0
Tue May 09 19:38:50 2017	 -39.99	  19.03	  43.92	        0	 -40.00	        0
Tue May 09 19:39:01 2017	 -40.00	  19.06	  43.88	        0	 -40.00	        0
Tue May 09 19:39:11 2017	 -39.98	  19.06	  44.03	        0	 -40.00	        0
Tue May 09 19:39:22 2017	 -39.99	  19.06	  43.96	        0	 -40.00	        0
Tue May 09 19:39:33 2017	 -39.98	  19.08	  44.08	        0	 -40.00	        0
Tue May 09 19:39:43 2017	 -39.99	  19.11	  44.03	        0	 -40.00	        0
Tue May 09 19:39:54 2017	 -40.00	  19.11	  43.97	        0	 -40.00	        0
Tue May 09 19:40:05 2017	 -40.01	  19.14	  43.87	        0	 -40.00	        0
Tue May 09 19:40:15 2017	 -40.00	  19.14	  43.90	        0	 -40.00	        0
Tue May 09 19:40:26 2017	 -40.00	  19.17	  43.97	        0	 -40.00	        0
Tue May 09 19:40:37 2017	 -39.98	  19.17	  44.15	        0	 -40.00	        0
Tue May 09 19:40:47 2017	 -39.98	  19.20	  44.22	        0	 -40.00	        0
Tue May 09 19:40:58 2017	 -39.98	  19.23	  44.23	        0	 -40.00	        0
Tue May 09 19:41:08 2017	 -39.98	  19.23	  44.24	        0	 -40.00	        0
Tue May 09 19:41:19 2017	 -39.98	  19.26	  44.28	        0	 -40.00	        0
Tue May 09 19:41:30 2017	 -39.99	  19.29	  44.20	        0	 -40.00	        0
Tue May 09 19:41:40 2017	 -39.99	  19.29	  44.17	        0	 -40.00	        0
Tue May 09 19:41:51 2017	 -40.00	  19.31	  44.17	        0	 -40.00	        0
Tue May 09 19:42:02 2017	 -39.98	  19.31	  44.31	        0	 -40.00	        0
Tue May 09 19:42:12 2017	 -39.98	  19.34	  44.34	        0	 -40.00	        0
Tue May 09 19:42:23 2017	 -39.99	  19.34	  44.32	        0	 -40.00	        0
Tue May 09 19:42:34 2017	 -40.00	  19.37	  44.26	        0	 -40.00	        0
Tue May 09 19:42:44 2017	 -39.98	  19.37	  44.40	        0	 -40.00	        0
Tue May 09 19:42:55 2017	 -39.98	  19.37	  44.43	        0	 -40.00	        0
Tue May 09 19:43:05 2017	 -39.99	  19.40	  44.42	        0	 -40.00	        0
Tue May 09 19:43:16 2017	 -39.98	  19.43	  44.51	        0	 -40.00	        0
Tue May 09 19:43:27 2017	 -39.98	  19.43	  44.58	        0	 -40.00	        0
Tue May 09 19:43:37 2017	 -39.98	  19.46	  44.56	        0	 -40.00	        0
Tue May 09 19:43:48 2017	 -39.98	  19.49	  44.63	        0	 -40.00	        0
Tue May 09 19:43:59 2017	 -40.00	  19.49	  44.48	        0	 -40.00	        0
Tue May 09 19:44:09 2017	 -40.00	  19.49	  44.46	        0	 -40.00	        0
Tue May 09 19:44:20 2017	 -40.00	  19.52	  44.40	        0	 -40.00	        0
Tue May 09 19:44:31 2017	 -40.00	  19.52	  44.46	        0	 -40.00	        0
Tue May 09 19:44:41 2017	 -40.00	  19.55	  44.49	        0	 -40.00	        0
Tue May 09 19:44:52 2017	 -39.98	  19.55	  44.66	        0	 -40.00	        0
Tue May 09 19:45:03 2017	 -39.98	  19.57	  44.74	        0	 -40.00	        0
Tue May 09 19:45:13 2017	 -39.98	  19.60	  44.77	        0	 -40.00	        0
Tue May 09 19:45:24 2017	 -39.98	  19.60	  44.74	        0	 -40.00	        0
Tue May 09 19:45:34 2017	 -39.99	  19.63	  44.73	        0	 -40.00	        0
Tue May 09 19:45:45 2017	 -39.99	  19.63	  44.74	        0	 -40.00	        0
Tue May 09 19:45:56 2017	 -39.98	  19.66	  44.82	        0	 -40.00	        0
Tue May 09 19:46:06 2017	 -39.98	  19.69	  44.86	        0	 -40.00	        0
Tue May 09 19:46:17 2017	 -40.00	  19.69	  44.74	        0	 -40.00	        0
Tue May 09 19:46:28 2017	 -39.99	  19.72	  44.87	        0	 -40.00	        0
Tue May 09 19:46:38 2017	 -40.00	  19.72	  44.76	        0	 -40.00	        0
Tue May 09 19:46:49 2017	 -40.00	  19.75	  44.77	        0	 -40.00	        0
Tue May 09 19:47:00 2017	 -39.99	  19.75	  44.80	        0	 -40.00	        0
Tue May 09 19:47:10 2017	 -39.99	  19.75	  44.88	        0	 -40.00	        0
Tue May 09 19:47:21 2017	 -39.99	  19.72	  44.92	        0	 -40.00	        0
Tue May 09 19:47:32 2017	 -39.99	  19.66	  44.88	        0	 -40.00	        0
Tue May 09 19:47:42 2017	 -39.99	  19.60	  44.96	        0	 -40.00	        0
Tue May 09 19:47:53 2017	 -39.99	  19.55	  44.92	        0	 -40.00	        0
Tue May 09 19:48:03 2017	 -40.00	  19.49	  44.90	        0	 -40.00	        0
Tue May 09 19:48:14 2017	 -40.01	  19.43	  44.79	        0	 -40.00	        0
Tue May 09 19:48:25 2017	 -40.01	  19.37	  44.78	        0	 -40.00	        0
Tue May 09 19:48:35 2017	 -40.01	  19.31	  44.70	        0	 -40.00	        0
Tue May 09 19:48:46 2017	 -40.01	  19.26	  44.71	        0	 -40.00	        0
Tue May 09 19:48:57 2017	 -40.03	  19.20	  44.49	        0	 -40.00	        0
Tue May 09 19:49:07 2017	 -40.03	  19.11	  44.37	        0	 -40.00	        0
Tue May 09 19:49:18 2017	 -40.03	  19.06	  44.30	        0	 -40.00	        0
Tue May 09 19:49:29 2017	 -40.03	  19.00	  44.24	        0	 -40.00	        0
Tue May 09 19:49:39 2017	 -40.04	  18.91	  44.17	        0	 -40.00	        0
Tue May 09 19:49:50 2017	 -40.05	  18.85	  43.96	        0	 -40.00	        0
Tue May 09 19:50:00 2017	 -40.05	  18.80	  43.87	        0	 -40.00	        0
Tue May 09 19:50:11 2017	 -40.05	  18.71	  43.77	        0	 -40.00	        0
Tue May 09 19:50:22 2017	 -40.05	  18.65	  43.72	        0	 -40.00	        0
Tue May 09 19:50:32 2017	 -40.05	  18.60	  43.57	        0	 -40.00	        0
Tue May 09 19:50:43 2017	 -40.05	  18.54	  43.46	        0	 -40.00	        0
Tue May 09 19:50:54 2017	 -40.06	  18.45	  43.29	        0	 -40.00	        0
Tue May 09 19:51:04 2017	 -40.06	  18.39	  43.17	        0	 -40.00	        0
Tue May 09 19:51:15 2017	 -40.06	  18.34	  43.12	        0	 -40.00	        0
Tue May 09 19:51:26 2017	 -40.04	  18.28	  43.24	        0	 -40.00	        0
Tue May 09 19:51:36 2017	 -40.05	  18.22	  43.06	        0	 -40.00	        0
Tue May 09 19:51:47 2017	 -40.05	  18.13	  43.01	        0	 -40.00	        0
Tue May 09 19:51:58 2017	 -40.06	  18.05	  42.76	        0	 -40.00	        0
Tue May 09 19:52:08 2017	 -40.06	  17.99	  42.65	        0	 -40.00	        0
Tue May 09 19:52:19 2017	 -40.06	  17.93	  42.57	        0	 -40.00	        0
Tue May 09 19:52:29 2017	 -40.05	  17.88	  42.54	        0	 -40.00	        0
Tue May 09 19:52:40 2017	 -40.06	  17.79	  42.38	        0	 -40.00	        0
Tue May 09 19:52:51 2017	 -40.04	  17.73	  42.47	        0	 -40.00	        0
Tue May 09 19:53:01 2017	 -40.05	  17.67	  42.30	        0	 -40.00	        0
Tue May 09 19:53:12 2017	 -40.04	  17.62	  42.29	        0	 -40.00	        0
Tue May 09 19:53:23 2017	 -40.03	  17.56	  42.28	        0	 -40.00	        0
Tue May 09 19:53:33 2017	 -40.03	  17.50	  42.22	        0	 -40.00	        0
Tue May 09 19:53:44 2017	 -40.04	  17.42	  42.10	        0	 -40.00	        0
Tue May 09 19:53:55 2017	 -40.04	  17.36	  42.03	        0	 -40.00	        0
Tue May 09 19:54:05 2017	 -40.05	  17.30	  41.86	        0	 -40.00	        0
Tue May 09 19:54:16 2017	 -40.04	  17.24	  41.88	        0	 -40.00	        0
Tue May 09 19:54:27 2017	 -40.04	  17.16	  41.76	        0	 -40.00	        0
Tue May 09 19:54:37 2017	 -40.04	  17.13	  41.75	        0	 -40.00	        0
Tue May 09 19:54:48 2017	 -40.03	  17.04	  41.71	        0	 -40.00	        0
Tue May 09 19:54:58 2017	 -40.03	  17.01	  41.68	        0	 -40.00	        0
Tue May 09 19:55:09 2017	 -40.03	  16.93	  41.60	        0	 -40.00	        0
Tue May 09 19:55:20 2017	 -40.03	  16.90	  41.54	        0	 -40.00	        0
Tue May 09 19:55:30 2017	 -40.03	  16.87	  41.48	        0	 -40.00	        0
Tue May 09 19:55:41 2017	 -40.04	  16.90	  41.41	        0	 -40.00	        0
Tue May 09 19:55:52 2017	 -40.04	  16.90	  41.34	        0	 -40.00	        0
Tue May 09 19:56:02 2017	 -40.04	  16.93	  41.23	        0	 -40.00	        0
Tue May 09 19:56:13 2017	 -40.05	  16.95	  41.09	        0	 -40.00	        0
Tue May 09 19:56:24 2017	 -40.04	  16.98	  41.09	        0	 -40.00	        0
Tue May 09 19:56:34 2017	 -40.03	  17.01	  41.07	        0	 -40.00	        0
Tue May 09 19:56:45 2017	 -40.02	  17.04	  41.16	        0	 -40.00	        0
Tue May 09 19:56:56 2017	 -40.01	  17.07	  41.25	        0	 -40.00	        0
Tue May 09 19:57:06 2017	 -40.00	  17.07	  41.31	        0	 -40.00	        0
Tue May 09 19:57:17 2017	 -39.98	  17.10	  41.51	        0	 -40.00	        0
Tue May 09 19:57:27 2017	 -39.98	  17.13	  41.55	        0	 -40.00	        0
Tue May 09 19:57:38 2017	 -39.98	  17.13	  41.59	        0	 -40.00	        0
Tue May 09 19:57:49 2017	 -39.99	  17.16	  41.56	        0	 -40.00	        0
Tue May 09 19:57:59 2017	 -39.99	  17.16	  41.57	        0	 -40.00	        0
Tue May 09 19:58:10 2017	 -39.98	  17.21	  41.69	        0	 -40.00	        0
Tue May 09 19:58:21 2017	 -39.98	  17.21	  41.68	        0	 -40.00	        0
Tue May 09 19:58:31 2017	 -39.98	  17.24	  41.73	        0	 -40.00	        0
Tue May 09 19:58:42 2017	 -39.99	  17.27	  41.68	        0	 -40.00	        0
Tue May 09 19:58:53 2017	 -40.00	  17.24	  41.59	        0	 -40.00	        0
